__mclCluster,EnrichmentMap::-log10(pvalue) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (mouse_r_protein_coding_classic.GseaPreranked),name,selected,shared name
1,2.6989700043360201,2.6989700043360201,2.6989700043360201,0.998,0.16500000000000001,6.8999999999999999E-3,0.54500000000000004,RAB14|UBXN2A|RAB34|TMEM175|DNM1L|RAB20|RAB39|SNAPIN|STX17|GRIK5|BET1L|YIPF5|RAB4B|CHMP5|SYT7|SYT11|RAB3A|STX16|CD9|STX6|VPS39|GNAI3|SNAP47|PRRT2|RUFY1|SNCA|STX12|SAMD9L|IZUMO1|AU040320|RIMS2|STXBP6|VAMP1|SYT2|NKD2|RAB8A|GOSR1|GOSR2|VPS11|BNIP1|SLAMF1|CHMP1A|CHMP1B|CHMP2A|PLA2G4A|VAMP2|CHMP2B|CHMP3|PLA2G5|ANXA7|CHMP4C|CHMP6|STX11|STX7|HACE1|OPA1|PIKFYVE|CH25H|STX8|CHMP4B|ERC1|ERC2|NSFL1C|UBXN2B|SNAP29|SPHK1|RIMBP2|STX2|ANKFY1|SYT8|TMEM95|VPS33B|WDR54|VTI1B|TPST2|TOM1|VAV3|DCSTAMP|VPS41|VPS4A|SEC22B|VAMP3|VPS8|TBC1D4|STX3|RUFY4|CLN3|CORO1A|RAB7|ANKRD27|PIP4K2A|CHMP7|PIP4K2B|STXBP1|DYSF|SYT4|TIE1|ATP13A2|ANXA2|VAMP4|BET1|TGFBRAP1|ANXA1|YIPF4|YIPF7|VCPIP1|ADAM1A|CAV2|KIF5B|SYT1|STX5A|SYT3|SPG11|ITGA3|FOLR2|VTI1A|MYOF|STX19|DCST1|YKT6|ADAM8|GAS6|HYAL2|PLEKHM1|ARL8B|UVRAG|DOC2A|DOC2B|DOC2G|HUWE1|SNPH|STX18|SYT13|RPH3A|SYT5|ZNRF2|STX1A|SYT9|CPLX2|LYZL4|USO1|FOLR1|PLEKHM2|SNAP23|EEA1|STX4A|SNAP25|VAMP8|TRIM9|ZNRF1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MEMBRANE_FUSION,150,ENR,GOBP_MEMBRANE_FUSION,2.3997000000000002,2E-3,GOBP_MEMBRANE_FUSION,FALSE,GOBP_MEMBRANE_FUSION
41,2.74472749489669,2.74472749489669,2.74472749489669,1,0.13350000000000001,1.0699999999999999E-2,0.76900000000000002,ATG4B|SLC39A4|PFKFB1|ATG14|BECN1|CLEC16A|GABARAP|GABARAPL2|SEH1L|CHKA|LRP11|PPARA|WNT9B|JMY|PRKAA1|PRKAA2|PRKAG1|PRKCH|IFI203|MNDAL|RPTOR|RRP8|ALB|HSPA8|LRRK2|ATF3|UCP2|MAPK1|KAT5|TNRC6A|PPM1D|WNT4|SZT2|TBC1D5|CPEB4|EIF2AK4|DDIT3|EIF2B1|DSC2|ZFP36|PAK4|SUV39H1|MTMR3|FOXO1|TSC1|SFRP1|EIF4EBP1|TTC5|TNFRSF11A|CTSK|IMPACT|BMPR2|SLC34A1|PLIN3|ATG5|YWHAG|BCL2|ZC3H12A|TSC2|PAK2|ANGPTL4|XBP1|ZFYVE1|ADM|SLC38A2|MAP1LC3B|PIK3C2A|PIK3C2B|PIK3C3|SAR1A|PIK3R4|ADSL|BCAS3|ATF2|ATG7|GAS2L1|CTSL|BMF|FOXA3|KPTN|NUAK2|RRAGC|SH3GLB1|FBXO22|GPT|SLC2A1|DNAJC15|TRIM32|USP33|MAP3K5|YWHAZ|MUP1|JUN|SSTR3|CBL|ULK3|RNF152|MFSD2A|MICU1|PAK1|SESN1|STK24|PLIN2|EHMT2|EIF2AK3|SAR1B|PCK1|PCK2|PCSK9|PMAIP1|FADS1|TBC1D7|PRKD1|FNIP1|RNASE4|SESN2|KRT20|ITFG2|TFEB|RALB|PAK3|MIOS|SESN3|UPP1|YME1L1|ULK1|ULK2|MYBBP1A|PDK4|MAX|NPRL3|CADPS2|WRN|MYOD1|ACADM|LAMP2|SLC38A3|SIRT1|COMT|GABARAPL1|EIF2A|GCGR|SREBF1|GCK|EIF2S1|FOS|INHBB|DEPDC5|PAK6|VPS41|HSPA5|NPRL2|RRAGA|ASNS|MTOR|SLC7A5|ATF4|GLUL|MAP1LC3A|MAPK3|TBL2|MAPK8|CPS1|CCKAR|SLCO2B1|SREBF2|NFE2L2|RRAGB|GPR155|MFSD5|FAS|RRAGD|XPR1|PRKAG2|PRKAG3|UCN3|TCF7L2|MFSD11|TRP53|WDR45|WIPI1|WIPI2|ACAT1|FOXO3|SLC39A5|HFE|ATXN3|DAP|BHLHA15|WDR24|WDR59|WNT2B|EIF2AK2|GNPAT|GAS6|HIGD1A|KLF10|AMBRA1|FLCN|FOXK1|SSTR1|FOXK2|PICK1|EIF2AK1|RNF167|HMOX2|CDKN1A|LARP1|UGT1A1|HMGCS2|CAD,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_RESPONSE_TO_STARVATION,211,ENR,GOBP_RESPONSE_TO_STARVATION,2.3067000000000002,0,GOBP_RESPONSE_TO_STARVATION,FALSE,GOBP_RESPONSE_TO_STARVATION
23,1.6989700043360201,1.6989700043360201,1.6989700043360201,0.98,0.1215,9.5200000000000007E-2,1,MOV10|NANOS1|UPF1|NANOS3|RBM10|NLRP5|CIRBP|ELAVL1|MLH1|CNOT6L|PABPC4|PABPN1L|ZC3H14|RNASEL|PATL1|PHAX|PIAS4|CSDC2|PLEKHN1|ZFP36L1|PNLDC1|POLR2G|TIRAP|PUM1|RBM33|RBM46|DCPS|SAMD4|SAMD4B|SECISBP2|SENP1|TNF|ELAVL4|RC3H1|RC3H2|TNRC6A|TNRC6B|TNRC6C|TRAF3IP2|TOB1|TRAF5|CPEB3|TRDMT1|CSDE1|DHX36|DHX9|YBX2|YTHDF1|YTHDF3|HNRNPC|ZC3H18|SRSF1|PCID2|ZCCHC17|ZFP36|SLC11A1|CELF1|VIM|GDNF|SLFN2|KHSRP|FASTKD2|FASTKD3|LSM1|SCGB1A1|PNPT1|MYD88|PUM2|FMR1|METTL14|HNRNPD|ARID5A|HNRNPU|IGF2BP1|TNFRSF1B|NSUN2|DDX49|METTL3|TRAF2|PAN2|PAN3|DICER1|PABPC1|PAIP1|DKC1|PCBP4|PIWIL2|RBM24|PDE12|VEGFA|ZC3H12A|FUS|PTBP1|ZC3H12D|MTOR|ROCK1|ROCK2|ZFP36L2|ANG|SYNCRIP|TAF15|YBX1|YTHDF2|RBM38|RBM47|DCP2|APEX1|AXIN2|PARN|BRF1|BTG2|METTL16|CAPRIN1|ANGEL2|CARHSP1|CNOT1|FASTK|CNOT2|FASTKD1|CNOT3|FASTKD5|CNOT6|NAF1|CNOT7|CNOT8|MAPKAPK2|DCP1A|DCP1B|CALCR|DIS3L2|TBRG4|DND1|EIF4ENIF1|NPM1|FAM76B|FTO|FXR1|FXR2|GIGYF2|TARDBP|GTSF1|HNRNPA0|ALKBH5|E2F1|HNRNPR|THRAP3|IGF2BP2|APOBEC1|IGF2BP3|IKBKE|LARP1|LARP4B|METTL1|MEX3D,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_RNA_STABILITY,154,ENR,GOBP_REGULATION_OF_RNA_STABILITY,1.7488999999999999,0.02,GOBP_REGULATION_OF_RNA_STABILITY,FALSE,GOBP_REGULATION_OF_RNA_STABILITY
2,2.2218487496163601,2.2218487496163601,2.2218487496163601,0.99399999999999999,0.24579999999999999,5.9700000000000003E-2,1,NLGN3|EFNB1|LRRTM3|EFNB2|EFNB3|WNT3A|APP|PTPRD|SLITRK2|FZD1|EIF4G1|MDGA1|NRG1|PCLO|PTEN|BSN|CADM1|FARP1|NLGN1|SNCA|NRXN1|SDCBP|IL1RAP|ARF6|NLGN2|LRFN4|NTNG2|LRRTM1|IGSF11|IL1RAPL1|PCDH17|DVL1|LRFN3|FZD5|CLSTN3|LRP4|MDGA2|PTPRS|SLITRK1|GPC4|NTRK3,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_PRESYNAPSE_ASSEMBLY,41,ENR,GOBP_PRESYNAPSE_ASSEMBLY,1.8773,6.0000000000000001E-3,GOBP_PRESYNAPSE_ASSEMBLY,FALSE,GOBP_PRESYNAPSE_ASSEMBLY
11,2.6989700043360201,2.6989700043360201,2.6989700043360201,0.998,0.1613,4.65E-2,1,BBS1|NRP1|PPP1R9B|CDK5R1|XRN2|LYPD6|OGDH|GLI3|ALDH1A3|PTEN|RAX|ZEB2|ATAT1|RELN|HDAC1|FBXO41|POMGNT1|POMT2|SCT|DAB1|BBS2|DLX2|UBB|SEMA3A|TMEM108|ID4|UQCRQ|LMX1A|BAX|MDK|PTPRS|NCOA1|EIF2B5|VPS13B|EZH2|NEFL|NR4A3|RARA|TSC1|DCX|HDAC2|PAFAH1B1|SLC32A1|YWHAE|CASP3|KCNA1|MKKS|TRP73|MME|FGFR1|NKX2-1|ATP2B4|PROX1|SRF|NF2|NRP2|PLXNA3|GSK3B|SEMA3E|NFIX|WNT3A|BBS4|PLXNA1|CTNNB1|EPHA5|TSKU|FGFR2|ABCC1|MECP2|SEMA6B|TBX3|KIF14|NEUROD1|ATG16L1|FGF13|ANXA3|DCLK2|KIF3A|KIRREL3|UBA6|BTG2|CDK5|USP9X|CNTNAP2|KDM6B|HAP1|TUBA1A|EMX2|FEZ1|PITX2|LRP8|SMO|CDK5R2|CRK|FXR1|FXR2|NF1|ZIC1|ATP1A2|MFSD2A|PAK1|XRCC1|CSF1R|LEF1|CRKL|RAB3GAP1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_LIMBIC_SYSTEM_DEVELOPMENT,106,ENR,GOBP_LIMBIC_SYSTEM_DEVELOPMENT,1.9397,2E-3,GOBP_LIMBIC_SYSTEM_DEVELOPMENT,FALSE,GOBP_LIMBIC_SYSTEM_DEVELOPMENT
11,2.74472749489669,2.74472749489669,2.74472749489669,1,0.1338,3.3E-3,0.19400000000000001,HES5|LPAR1|DMXL2|NDE1|LHX1|CDK5R1|XRN2|EFNA2|HERC1|WDR37|LYPD6|GLI3|GART|PSEN1|EPHB3|ALDH1A3|BMP2|PHACTR1|HDAC1|SECISBP2|BBS2|LRRK2|ERBB4|EXT1|NCOR2|TMEM108|LMX1A|SZT2|KDM2B|WDR89|DLX5|GMPPA|MDK|SRGAP2|ASPM|NCOA1|EIF2B5|CEP120|EZH2|CCDC39|RARA|TSC1|DCX|GRCC10|PAFAH1B1|MBOAT7|KCNA1|IGF2BP1|CCDC141|TUBB2A|RTN4|ULK4|MKKS|ATP2B4|DIXDC1|SLIT2|ATP1B2|PLXNA3|PLXNA4|TRAPPC9|ROBO1|ROBO2|RTN4R|RTN4RL1|BMP4|OXTR|RYK|NFIX|WDR62|WNT3A|SLIT1|KAT2A|KIF21B|TUBB2B|FUT1|SHANK3|SLC38A2|ZMIZ1|DBI|INHBA|AVPR2|BBS4|NFIB|MDGA1|SEC1|AGTPBP1|BHLHE22|DMD|DMRTA2|NR2F1|ABCC1|ATG7|KIF14|ATG16L1|CDH2|FGF13|CDON|DCLK2|FOXP2|FLNA|ZSWIM6|BNIP3|FKTN|AVPR1A|IFT88|CDK5|ATP1A3|USP9X|GRIA1|GRIN1|RARB|KDM1A|LAMB1|SLC2A1|SUN1|FEZ1|RPGRIP1L|SALL1|CXCL12|KCNC1|SALL3|SKI|SMO|LRP6|KCNA2|KCNA3|CRK|NUMB|DAB2IP|NUMBL|NF1|NTRK2|MFSD2A|NIN|CSNK2A1|DPCD|ZDHHC16|CRKL|BBS1|FBXO45|PRDM8|PAX5|PAX6|TCTN1|PPP1R9B|PEX13|PEX5|SUN2|SYNE2|BCL11B|NPY|OGDH|RHOA|PTEN|RNF7|ATF5|ZEB2|ATAT1|ATOH1|RELN|FBXO41|POMGNT1|POMT2|POU3F3|SCT|SLC1A2|DAB1|DLX2|SEMA3A|ID4|UQCRQ|LHX2|ARL13B|PFDN1|SOCS7|BAX|PTPRS|HNRNPK|VPS13B|NEFL|SHH|CELF1|NR4A3|CHD7|HDAC2|SLC32A1|TACC1|YWHAE|TACC2|UCHL5|CASP3|NRG1|AKIRIN2|CUL5|MYH10|DISC1|EFHC1|FILIP1|TRP73|MME|CNTN2|DICER1|FGFR1|NKX2-1|PROX1|SRF|NF2|COL3A1|PLCB1|EGFR|TH|FOS|TNR|GSK3B|ID2|LHX6|ARX|EOMES|CTNNB1|EPHA5|EPHB2|CORO1C|CXCR4|TSKU|HTT|MECP2|SEMA6B|HES1|NEUROD1|ANXA3|AQP1|KIF3A|KIRREL3|UBA6|BTG2|CRTAC1|P2RY12|WDR47|KDM6B|PCNT|SOX2|SLC7A11|SEMA7A|TUBA1A|EMX1|WNT5A|EMX2|NDEL1|KIF26A|TTC8|LRP8|BTBD3|CDK5R2|NSUN5|FXR1|FXR2|MCPH1|SLITRK5|ZIC1|ATIC|ATP1A2|HIF1A|TFAP2C|TRA2B|RAC1|TACC3|XRCC1|CSF1R|LEF1|FAT4,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_TELENCEPHALON_DEVELOPMENT,270,ENR,GOBP_TELENCEPHALON_DEVELOPMENT,2.5750000000000002,0,GOBP_TELENCEPHALON_DEVELOPMENT,FALSE,GOBP_TELENCEPHALON_DEVELOPMENT
1,2.3767507096021001,2.3767507096021001,2.3767507096021001,0.99580000000000002,0.1769,2.2100000000000002E-2,0.98499999999999999,FBXO45|PREPL|P2RX7|DNM1L|P2RX1|RAP1A|RAP1B|SNAPIN|GRIK5|GIT2|NPY|SYT7|SYT11|PSEN1|RAB3A|SNAP47|PRRT2|UNC13B|PFN2|SNCA|PRKCB|ATP2A2|LRRK2|RIMS2|NAPA|VAMP1|UNC13C|SYT2|NAPB|VPS18|VAMP2|STX11|SCRIB|BRAF|HTR1D|NCS1|PRKACA|OTOF|CADPS2|FMR1|CTBP2|ERC1|ERC2|SNAP29|SYN1|P2RY1|RIMBP2|SLC4A8|STX2|SYT12|SV2B|SYT8|NPY1R|P2RX2|SYNJ1|CACNA1D|CSPG5|PRKCA|KCNH1|PPFIA2|SYP|UNC13A|CASK|PCLO|BRSK1|RIMS3|NLGN1|STXBP1|STXBP5L|SV2A|SV2C|SYT4|CAMK2A|EFR3A|CACNA1A|SYNGR3|SYT1|FBXL20|DTNBP1|PPFIA3|SYDE1|STX19|CADPS|DOC2A|DOC2B|DOC2G|SYT13|RPH3A|SYT5|OSBPL2|STX1A|GIT1|STXBP5|SYT9|CPLX2|DVL1|P2RY2|SNAP23|STXBP2|BCL2L1|STX4A|CACNB4|RAB5A|SNAP25|CACNA1E|TRIM9|RAB3GAP1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS,107,ENR,GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS,2.15,4.1999999999999997E-3,GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS,FALSE,GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS
38,1.62160209905186,1.62160209905186,1.62160209905186,0.97609999999999997,0.1449,9.6799999999999997E-2,1,CDC5L|FANCD2|PARP9|NBN|RAD1|ZFP830|RPS27L|CEP63|CLSPN|EME1|EME2|CLOCK|DGKZ|SETMAR|HUS1|HUS1B|CCNG1|DTX3L|FOXO4|FEM1B|MRE11A|BRCA2|CRY1|MUS81|HINFP|MAPK14|NAE1|PLK1|GNB1L|PPP1R10|TIPRL|MBD4|RAD17|NEK11|RFWD3|RAD9B|EIF2AK4|ATM|CDT1|ATR|RPA2|DOT1L|CDC14B|CDK5RAP3|TIMELESS|TIPIN|CUL4A|D7ERTD443E|UIMC1|TREX1|BRD4|TRP53BP1|RNASEH2B|TAOK2|STK33|MBTPS1|MBTPS2|FOXN3|STK38|TAOK1|PTPRV|BRSK1|RINT1|TRIM39|WAC|ATF2|MDC1|TOPBP1|ERCC6|FBXO4|CDK1|PTPN11|NEK1|BRCA1|TRP53|CCND1|DONSON|ETAA1|DNA2|FBXO31|ORC1|FZR1|USP28|TTI1|WDR76|TAOK3|RAD51|MSH2|CDC6|BLM|SYF2|GIGYF2|ATRIP|BARD1|E2F1|BRCC3|PRKDC|CDKN1A|CHEK1|CREB3L1|INTS7|PRPF19|XPC|IER3|LYN|CHEK2|DTL,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING,107,ENR,GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING,1.7391000000000001,2.3900000000000001E-2,GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING,FALSE,GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING
22,1.9172146296835499,1.9172146296835499,1.9172146296835499,0.9879,0.3972,6.4600000000000005E-2,1,TGFB2|UBE4B|BMPR1A|MED1|DLL4|HEY1|TGFBR1|NOTCH1|ENG|CHD7|HEG1|NKX2-5|HEY2|RBPJ|NRG1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS,15,ENR,GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS,1.8566,1.21E-2,GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS,FALSE,GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS
10,1.73992861201493,1.73992861201493,1.73992861201493,0.98180000000000001,7.8700000000000006E-2,7.7899999999999997E-2,1,RAB11A|ATG14|BECN1|NOLC1|SIX2|APOD|FAM53B|FIS1|CWH43|CD68|AKAP1|HSPA8|PRKCD|PRKCQ|ARXES1|ARXES2|LRRK2|SRP9|MAPK1|SPCS1|SPCS2|SPCS3|KPNA1|TPR|RANBP2|DDIT3|UFM1|NUP50|NUP85|SEC61A1|JUP|TNFAIP3|VPS25|NUP153|BMPR2|RAB23|SRP54A|RAN|CLU|NR4A1|ZC3H12A|NUP155|TGFB1|EPS15|TSPO|IPO7|BCL3|PIK3C3|APPL1|PIK3R1|PIK3R4|AKT1|BID|CDK1|CFL1|USP9X|BMPR1A|CD36|BAG3|BAG4|BCAP31|SH3GLB1|DNAJC19|DNLZ|DUSP18|FBXO7|FBXW7|GFER|VPS36|GRPEL1|GRPEL2|FOLR2|HSPA1L|IFT122|DNAJC15|IMMP1L|MIPEP|PAM16|NIPBL|PMPCA|PMPCB|PTPN5|TIMM17A|PTTG1IP|TIMM17B|TIMM23|TIMM44|E2F3|TIMM8A1|NEURL1B|SMO|TOMM20|TOMM34|MFN2|TOMM40L|LRP2|TOMM5|TOMM7|YWHAZ|AGAP3|MTCH2|CBL|NDP|NF1|RAB10|NDUFA13|SQSTM1|BAG6|RAB3GAP1|NOTCH1|OXA1L|PEX3|GCKR|PINK1|DNAJA1|DDX5|ROMO1|DYRK1A|BRCA2|LRWD1|LRSAM1|SPDYA|RAB3GAP2|WBP2|ZFP827|TRAF3IP2|AIFM1|BAX|CHCHD4|IFNG|RPAIN|ADAR|IMMP2L|NFATC3|CDKN2A|FAM53A|ING1|SHH|FAM53C|IPO11|IPO13|IPO8|KPNA3|NEURL3|RANBP6|SPRN|TMCO6|TNPO1|ANKRD10|TNPO3|ANKRD6|AP4M1|ASB15|ASB3|CHMP4B|CDH1|GCC2|GET4|GNPTAB|VPS54|GOLPH3L|ADCY10|HGS|LAMP2|M6PR|NUP98|MON1B|PKIG|HERPUD1|NFKBIA|NUP54|PEX19|DKC1|MON1A|NCOA4|SEC61A2|SEC61G|SEC62|SGTA|SGTB|ECT2|SMURF1|SNX16|EGFR|SRP14|SRP19|SRP54B|SRP72|SRPRB|GSK3A|SSR3|TRAM1|TRAM1L1|TRAM2|VPS37A|VPS37B|VPS37C|VPS37D|VPS41|HSPA5|VPS4A|VPS28|VPS53|VPS8|YWHAB|ZDHHC15|ZFAND2A|RBM22|ZFAND2B|ZFAND6|ZFYVE16|DMAP1|HEATR3|HSP90AA1|HSP90AB1|IPO4|IL10RA|IPO9|IPO5|ANGPT1|TRP53|NUP107|NUP133|TEK|TXNIP|MACF1|GBP4|NOL3|NUTF2|AP3D1|EP300|NUP88|IRGM1|TARDBP|PTPN23|MAVS|HK1|HK2|KPNA2|CDKN1A|EDEM1|MAN1A|MMP12|PRKAA1|GLI3|PSEN1|SIRT6|BMP2|HDAC3|RUVBL2|STAT3|PKIA|LAPTM5|NRARP|TRIM28|UBR5|IGTP|IRGM2|SH3KBP1|SYK|SEC61B|KPNB1|AKAP5|SEC63|NUP62|TSC2|BMP4|CUBN|XBP1|PIK3R2|AGT|4930550C14RIK|RAB7|AGK|AP3B1|SORL1|ACD|CCT2|ATF2|CCT3|CCT4|CCT5|CCT6A|BBC3|CCT7|CCT8|FLNA|APPL2|BNIP3L|BRCA1|POT1A|POT1B|SEC13|TCP1|TNPO2|WRAP53|HACL1|SORT1|POLA2|GDAP1|GOLPH3|CABP1|HSPA4|SCARB2|GRB2|LMNA|LONP2|MAPT|KPNA6|LAMP1|MFF|TSPAN17|MTCH1|NOS3|NEDD4|PARL|PDCD5|MDFIC|ELAVL1|PEX13|PEX5|PMAIP1|PEX7|PHB2|PML|PPP2R2B|PPP3CA|PPP3R1|PRKD1|RALA|HCLS1|PTPN22|HNF4A|RYR2|PHIP|TIMM10|TIMM13|TIMM22|TIMM50|TIMM9|TOMM22|TOMM40|TOMM70A|MAPK14|VPS13A|VPS13C|VPS13D|SUMO1|AKIRIN2|PTGS2|SNUPN|STK3|STK4|SIRT4|ABRA|SREBF1|TNFRSF1A|GGA3|MED1|PEX1|PEX10|PEX12|PEX14|PEX16|PEX26|CRY2|PEX5L|PEX6|TRIM37|EGF|GLP1R|KPNA4|RAB8B|FERMT1|SPG11|HSPD1|EI24|BCS1L|NUP188|POM121|CSE1L|FGF9|COX18|NUP214|EIF4ENIF1|HYAL2|PRICKLE1|IL33|NUP35|SAMM50|IL6|TMEM126A|SNF8|STAM|EFCAB7|UACA|ZIC1|JAK2|SPRY2|SRP68|TERF1|FOLR1|TSG101|LAMP3|NUP93|AIP,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,406,ENR,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,1.8088,1.8200000000000001E-2,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,FALSE,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE
18,1.8961962790440401,1.8961962790440401,1.8961962790440401,0.98729999999999996,0.1105,6.4500000000000002E-2,1,OPHN1|OGT|PSMF1|UBXN2A|CLEC16A|CAML|GABARAP|GABARAPL2|PABPN1L|RPL23|EFNA1|FHIT|GLMN|PSEN1|RNF185|UBE2K|RPL5|TMF1|SIRT6|RNF139|USP38|HSPA1B|DAB2|SENP1|UBB|LRRK2|CCDC22|LAPTM5|SH3RF3|TLK2|RAD23A|RAD23B|UBE3A|TAF9|HSPA1A|SOCS5|EIF3H|NUDT15|CSNK1D|SH3RF1|FMR1|SOCS4|SMARCC1|RNFT1|SVIP|ECSCR|APOE|XPO1|PLK2|RPL11|CLU|PIAS1|WNT10B|XBP1|TREM2|PTK2|RPS7|USP14|COMMD1|ANKS1|BAG5|FOXF2|CSNK2A2|RNF180|HIPK2|AGTPBP1|PBK|STUB1|PDCL3|PHF20L1|RYBP|STYX|TRIM39|WAC|AKT1|HSPBP1|ATG7|UFSP2|AURKA|BTRC|RNF40|ARAF|CBFA2T3|TGFB1I1|CAV1|USP9X|ZFP418|BCAP31|UBXN1|FBXO22|FBXW7|USP13|USP19|USP25|GIPC1|WNT1|KCNE2|SH3RF2|USP5|PKD1|TMTC3|DAB2IP|RBX1|DVL1|HAMP|MTM1|BAG6|EIF2AK3|OAZ1|QRICH2|DLGAP1|SUFU|NUPR1|PML|PRMT6|PARK7|PSMD10|PSEN2|GPX1|PTK2B|DNAJB2|PTEN|NKD2|ERN1|PSME1|TRF|VCP|PSME2|PSME3|MAPK9|PLK1|NFE2L1|SUMO1|TMEM168|CDK5RAP3|CDKN2A|SHH|UBQLN1|L3MBTL3|UBE2V2|UBQLN4|UCHL5|CSNK2B|PRKACA|USP7|DISC1|RGN|SCO1|HERPUD1|SIRT1|SIRT2|SGTA|EIF2A|SMURF1|GSK3A|CSNK1E|GSK3B|TRIB3|PAQR3|AQP11|MTOR|CTSC|MAPK8|MDM2|SUMO3|ZFAND2A|GCLC|HSP90AB1|EGF|EPHA4|BBS7|PLK3|DDA1|DET1|NUB1|OSBPL7|SUMO2|PSMD14|ZER1|ZYG11B|AXIN2|TRIB2|HFE|RNFT2|ATXN3|CSNK1A1|RHBDF1|TMX1|AGBL4|TTC36|BAG2|RCHY1|TMEM67|FZR1|WFS1|GNA12|N4BP1|PRICKLE1|TRIB1|CDC20|IL33|ALAD|CHFR|FBXW8|LATS1|AXIN1|TRAF7|UBQLN2|LAMP3|DDRGK1|F8A,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,211,ENR,GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,1.8565,1.2699999999999999E-2,GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,FALSE,GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS
40,2.74472749489669,2.74472749489669,2.74472749489669,1,0.3337,4.0000000000000002E-4,8.9999999999999993E-3,OPHN1|L1CAM|MTSS1|PKP2|DSC1|CD177|SHANK3|RAB3A|CLDN3|PCLO|APPL1|CBLN3|BSN|DLG1|DGKZ|NLGN1|HSPA8|NRXN1|CBLN2|F2R|RIMS2|SEMA3A|PRICKLE2|SDF4|SHANK1|SHROOM2|CNTNAP1|CNTNAP2|WHRN|RAPSN|FERMT2|F2RL1|SORT1|ITGB1|ITGB3|PARD6A|GRN|MPP2|PRICKLE1|C1QL1|CADM1|CTBP2|MPZ|ERC1|CLDN1|ERC2|PRTN3|ARF6|TJP1|PKP1|DLG2|CAMSAP3|KIFC3|CSF1R|RIMBP2|PLXNA4|PLEKHA7,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CELL_JUNCTION_MAINTENANCE,57,ENR,GOBP_CELL_JUNCTION_MAINTENANCE,2.9384999999999999,0,GOBP_CELL_JUNCTION_MAINTENANCE,FALSE,GOBP_CELL_JUNCTION_MAINTENANCE
