NAME,NES,pvalue,FDR
GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,2.275096,0.0,0.01224037
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,2.2726057,0.004016064,0.012339651
GOBP_AMIDE_TRANSPORT,2.2620962,0.0,0.013075747
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS,2.2467024,0.0,0.014210071
GOBP_PLASMA_MEMBRANE_ORGANIZATION,2.2447069,0.0,0.014269992
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,2.239678,0.004032258,0.014586133
GOBP_REGULATION_OF_VASCULOGENESIS,2.2390215,0.001984127,0.014572634
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY,2.2354586,0.0,0.014862107
GOBP_CELLULAR_RESPONSE_TO_STARVATION,2.2330892,0.0,0.015062584
GOBP_MICROVILLUS_ORGANIZATION,2.228476,0.003960396,0.015525313
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,2.226354,0.0,0.01564729
GOBP_METHYLATION,2.2182662,0.0019646366,0.016153121
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,2.2143435,0.0,0.016524099
GOBP_SISTER_CHROMATID_SEGREGATION,2.2137804,0.0,0.016513947
GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS,2.2119868,0.0,0.016626434
GOBP_PLASMA_MEMBRANE_REPAIR,2.2081463,0.0,0.017018538
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,2.1994548,0.0,0.017611966
GOBP_MEMBRANE_BIOGENESIS,2.192428,0.002008032,0.018165426
GOBP_NEUROMUSCULAR_PROCESS,2.1876771,0.004149378,0.018532904
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,2.1876693,0.0,0.01845309
GOBP_VACUOLAR_TRANSPORT,2.1695123,0.006085193,0.020369815
GOBP_REGULATION_OF_INSULIN_SECRETION,2.1658626,0.0020876827,0.020702466
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,2.1628888,0.004132231,0.020901667
GOBP_PEPTIDE_TRANSPORT,2.1618102,0.0020449897,0.020959342
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION,2.1550097,0.0,0.021649053
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,2.1523533,0.0020661156,0.02188892
GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,2.14535,0.0038535646,0.022283915
GOBP_RNA_MODIFICATION,2.1415143,0.0,0.022785299
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,2.139451,0.0,0.022927621
GOBP_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR,2.1386154,0.003944773,0.022842547
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,2.1363213,0.0,0.023128543
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,2.1347666,0.0020325202,0.0232872
GOBP_GLIAL_CELL_DIFFERENTIATION,2.1346142,0.0058479533,0.023216108
GOBP_TRABECULA_MORPHOGENESIS,2.1307588,0.0,0.023461936
GOBP_MEMBRANE_DOCKING,2.1282067,0.0040241447,0.023679275
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT,2.1274765,0.0,0.023590868
GOBP_ACTIN_FILAMENT_ORGANIZATION,2.1216974,0.0019607844,0.0243678
GOBP_RESPONSE_TO_CARBOHYDRATE,2.1165457,0.0,0.0249897
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,2.1129212,0.0040816325,0.025377579
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,2.108017,0.00203666,0.025819952
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,2.107229,0.0,0.025906296
GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE,2.1039226,0.0038610038,0.026160674
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY,2.1028495,0.002,0.026244149
GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS,2.0992937,0.0019493178,0.026767993
GOBP_MACROMOLECULE_METHYLATION,2.097425,0.0020618557,0.026906302
GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION,2.096592,0.0037807184,0.026936522
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,2.0939,0.0043010754,0.027248105
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,2.0883822,0.0042462847,0.027737802
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,2.08481,0.002016129,0.028310645
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,2.0831106,0.008474576,0.028487405
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,2.0660963,0.006085193,0.03065094
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,2.0574167,0.005952381,0.03173831
GOBP_EPITHELIAL_CELL_MORPHOGENESIS,2.052664,0.0037664783,0.032154635
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,2.051643,0.0,0.03220915
GOBP_REGULATION_OF_NEURON_MIGRATION,2.0497344,0.004008016,0.032377876
GOBP_AUTOPHAGOSOME_ORGANIZATION,2.0490222,0.00390625,0.03238644
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY,2.0477438,0.006147541,0.032529533
GOBP_HORMONE_TRANSPORT,2.0459576,0.004048583,0.03265367
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION,2.039151,0.0,0.033738438
GOBP_MICROTUBULE_NUCLEATION,2.0344558,0.011560693,0.03438398
GOBP_TISSUE_HOMEOSTASIS,2.031848,0.001996008,0.03470146
GOBP_CERAMIDE_METABOLIC_PROCESS,2.0281403,0.0,0.035020698
GOBP_MEMBRANE_INVAGINATION,2.0220003,0.0019379845,0.036122207
GOBP_REGULATION_OF_KINASE_ACTIVITY,2.0206711,0.008064516,0.03615406
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,2.0146937,0.003976143,0.03701456
GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER,2.0108638,0.0057034222,0.03750664
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE,2.0102448,0.0061728396,0.037536524
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,2.007505,0.0,0.038005777
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,2.0071151,0.0020242915,0.038030196
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION,2.0032673,0.0041067763,0.038837217
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,2.0004692,0.005964215,0.039192665
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,1.9938024,0.0038986355,0.04024806
GOBP_EXOCYTOSIS,1.9932352,0.0038834952,0.04014448
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,1.9900501,0.010775862,0.040632997
GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE,1.98629,0.003992016,0.041487068
GOBP_EXOCYTIC_PROCESS,1.9841263,0.0060728746,0.041563474
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT,1.9837232,0.0038535646,0.041530363
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,1.9833193,0.005725191,0.041486707
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,1.9799817,0.0018484289,0.041856505
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,1.9789544,0.00407332,0.04198579
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,1.9768536,0.00990099,0.042109653
GOBP_AMINO_ACID_ACTIVATION,1.9765756,0.010638298,0.042062227
GOBP_AMYLOID_BETA_FORMATION,1.9741894,0.011811024,0.042306125
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,1.9722004,0.009345794,0.042558786
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,1.9716052,0.006198347,0.042628687
GOBP_MIDBODY_ABSCISSION,1.9700425,0.008032128,0.0429265
GOBP_PROTEIN_POLYUBIQUITINATION,1.9679493,0.0056818184,0.04305419
GOBP_ORGANELLE_FUSION,1.9678614,0.0113852,0.04296572
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION,1.9668248,0.0019723866,0.04292515
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,1.9658949,0.0021321962,0.042917766
GOBP_MITOTIC_CYTOKINESIS,1.9647497,0.006198347,0.04312816
GOBP_MICROVILLUS_ASSEMBLY,1.9632744,0.006024096,0.04324276
GOBP_POSITIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY,1.9630996,0.0019723866,0.0431852
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,1.9621701,0.01417004,0.04317005
GOBP_REGULATION_OF_AUTOPHAGY,1.9606555,0.00811359,0.043380585
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,1.9595553,0.0038387715,0.04353499
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,1.958589,0.012711864,0.04367241
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,1.9571078,0.014,0.043898217
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE,1.9483681,0.006147541,0.045691803
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,1.9471407,0.01048218,0.045919195
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,1.9456695,0.007797271,0.046173796
GOBP_AXONAL_TRANSPORT,1.945012,0.0040816325,0.045962676
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,1.9437737,0.013358778,0.046130173
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,1.9417826,0.013833992,0.046366308
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1.9398724,0.004140787,0.046565734
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER,1.9387715,0.008179959,0.046611037
GOBP_WOUND_HEALING,1.9382583,0.003868472,0.04661191
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,1.936592,0.004048583,0.046977557
GOBP_SYNAPTIC_VESICLE_LOCALIZATION,1.925713,0.008163265,0.049195416
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION,1.9239485,0.009746589,0.049585547
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY,1.9216977,0.007633588,0.05004813
GOBP_RESPONSE_TO_INTERFERON_BETA,1.9207238,0.007858546,0.05027168
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,1.9180142,0.006,0.050353926
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,1.917348,0.0137795275,0.050407194
GOBP_PROTEIN_SUMOYLATION,1.9162546,0.007936508,0.050625682
GOBP_EAR_MORPHOGENESIS,1.9142216,0.003937008,0.051119063
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,1.9073433,0.018108651,0.0528296
GOBP_EMBRYONIC_PATTERN_SPECIFICATION,1.9070268,0.0058027077,0.052815985
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,1.9063555,0.008492569,0.052902892
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT,1.8990434,0.01010101,0.054718047
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT,1.8967731,0.010204081,0.054927222
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,1.8952204,0.007920792,0.055268392
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,1.894885,0.013671875,0.055240873
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,1.8947806,0.008264462,0.0551295
GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME,1.8935497,0.003875969,0.05539778
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,1.8877454,0.012170386,0.056796636
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,1.8854892,0.008281574,0.057220284
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,1.8845403,0.009881423,0.057400946
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,1.8817264,0.006263048,0.058259215
GOBP_PHAGOCYTOSIS_ENGULFMENT,1.8763233,0.0020618557,0.059898
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,1.8702013,0.007984032,0.061554905
GOBP_MRNA_TRANSPORT,1.866753,0.012048192,0.0625503
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,1.8645725,0.013384321,0.0631384
GOBP_PEPTIDYL_TYROSINE_MODIFICATION,1.8644696,0.0062370063,0.06302158
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,1.8635023,0.020746889,0.062914185
GOBP_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING,1.8606173,0.017681729,0.06346163
GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS,1.8566229,0.012072435,0.0645782
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,1.8564895,0.012658228,0.064486586
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY,1.8547174,0.013888889,0.06499101
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,1.8524082,0.017274473,0.06569197
GOBP_RESPONSE_TO_AMPHETAMINE,1.8467255,0.010638298,0.067285664
GOBP_INTESTINAL_ABSORPTION,1.8451519,0.01417004,0.06768655
GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING,1.8444749,0.013916501,0.06779282
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,1.843432,0.014056225,0.06780133
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,1.8431922,0.008385744,0.06773617
GOBP_REGULATION_OF_HORMONE_SECRETION,1.8410943,0.018108651,0.06827871
GOBP_RESPONSE_TO_AMYLOID_BETA,1.8304713,0.011811024,0.07174836
GOBP_POSTREPLICATION_REPAIR,1.828643,0.015384615,0.072280556
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT,1.8259579,0.011952192,0.073159106
GOBP_SENSORY_PERCEPTION_OF_TASTE,1.8217713,0.020618556,0.07443172
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,1.817921,0.01532567,0.07556294
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1.8176929,0.016949153,0.07548154
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION,1.8176249,0.02079002,0.07536766
GOBP_COLLAGEN_CATABOLIC_PROCESS,1.8121535,0.009727626,0.07727927
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS,1.8103429,0.013916501,0.07755727
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,1.8092427,0.015748031,0.07787732
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,1.8087679,0.018218623,0.07789591
GOBP_ENDOSOME_ORGANIZATION,1.8059233,0.016129032,0.07863702
GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY,1.8056228,0.013282732,0.078622
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,1.8008188,0.010141988,0.08038491
GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,1.7990423,0.027559055,0.080543384
GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,1.7972851,0.021153847,0.080646425
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,1.7958841,0.018404908,0.08081181
GOBP_MRNA_CATABOLIC_PROCESS,1.7932996,0.014056225,0.08178747
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT,1.7926333,0.014861995,0.081939824
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,1.782595,0.019880716,0.08480416
GOBP_ERAD_PATHWAY,1.7811136,0.021868788,0.085022055
GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,1.7797982,0.019723866,0.08545539
GOBP_INNER_EAR_MORPHOGENESIS,1.779101,0.015037594,0.08546924
GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION,1.7780843,0.016064256,0.08558942
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,1.7763032,0.025096525,0.08615948
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,1.7743987,0.015810277,0.086894006
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,1.7714862,0.007751938,0.08789659
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,1.7708975,0.019607844,0.08798831
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT,1.7658691,0.014285714,0.08974287
GOBP_REGULATION_OF_PROTEOLYSIS,1.7646214,0.017681729,0.0900252
GOBP_RESPONSE_TO_INTERFERON_ALPHA,1.7616521,0.026104419,0.09120082
GOBP_SPHINGOLIPID_METABOLIC_PROCESS,1.7599264,0.026156941,0.09190564
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,1.7540704,0.020912547,0.09412362
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,1.753856,0.021526419,0.094063036
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,1.7534631,0.014056225,0.094098195
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION,1.7533443,0.02079395,0.09396886
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE,1.7519292,0.022403259,0.09450576
GOBP_DNA_REPLICATION,1.7518948,0.016460905,0.09435006
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,1.7503867,0.030303031,0.0947014
GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION,1.747902,0.018329939,0.09545938
GOBP_INTRACILIARY_TRANSPORT,1.7460208,0.018480493,0.09585353
GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS,1.745829,0.027184466,0.09560792
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN,1.7421799,0.035789475,0.09619538
GOBP_INNER_CELL_MASS_CELL_PROLIFERATION,1.7409661,0.02534113,0.096653186
GOBP_SERTOLI_CELL_DIFFERENTIATION,1.7407004,0.013565891,0.09662894
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION,1.7395599,0.026530612,0.097063445
