NAME,NES_avg,pvalue,FDR
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,1.57728535,0.058333334,0.2023719
GOBP_NEURON_PROJECTION_ORGANIZATION,1.5770631,0.2917505,0.55375254
GOBP_MIRNA_PROCESSING,1.5712213,0.09922179,0.32665217
GOBP_WNT_SIGNALING_PATHWAY,1.5709684,0.27272728,0.5268624
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,1.5702107,0.24615385,0.5109394
GOBP_SPINAL_CORD_DEVELOPMENT,1.5696295500000002,0.22460938,0.48590976
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING,1.5678507499999998,0.10526316,0.26135737
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,1.56705075,0.42561984,0.6588097
GOBP_SPINAL_CORD_PATTERNING,1.56617445,0.2394958,0.48845032
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,1.56600985,0.13675214,0.2765806
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,1.5652319,0.2800789,0.5186571
GOBP_ZINC_ION_TRANSPORT,1.5637053,0.38016528,0.6177401
GOBP_GLIOGENESIS,1.5623846,0.6472946,0.81920433
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT,1.5617202,0.058232933,0.23648515
GOBP_CHONDROCYTE_DIFFERENTIATION,1.56117135,0.12745099,0.2626985
GOBP_DENDRITE_MORPHOGENESIS,1.5594755999999999,0.2963671,0.5652868
GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS,1.55916805,0.19254659,0.3497637
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,1.5554359500000001,0.1390593,0.2564146
GOBP_MOTILE_CILIUM_ASSEMBLY,1.553719775,0.44660193,0.5886623
GOBP_DENDRITE_DEVELOPMENT,1.5517887,0.3423077,0.60217667
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS,1.550727915,0.86180425,0.90314746
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,1.54953425,0.15060242,0.40124506
GOBP_NUCLEAR_PORE_ORGANIZATION,1.5493564,0.15195072,0.4048148
GOBP_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING,1.5466775,0.06759443,0.2501294
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,1.5461692999999999,0.12426036,0.26034638
GOBP_OVULATION_CYCLE_PROCESS,1.54421275,0.5047985,0.6371263
GOBP_CELLULAR_RESPONSE_TO_RADIATION,1.54382395,0.09411765,0.23322332
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS,1.5431978,0.13562752,0.3715399
GOBP_BODY_MORPHOGENESIS,1.5431497,0.22007722,0.48965505
GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL,1.542862,0.07444668,0.26624858
GOBP_POST_ANAL_TAIL_MORPHOGENESIS,1.54117105,0.18674698,0.4780296
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION,1.54112725,0.057142857,0.24564406
GOBP_SYNAPSE_MATURATION,1.54110163,0.50206614,0.71594846
GOBP_IMPORT_INTO_NUCLEUS,1.5410990500000001,0.5179283,0.72328675
GOBP_NEGATIVE_REGULATION_OF_ANOIKIS,1.54048175,0.113131315,0.37276006
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION,1.5403599,0.42708334,0.57448095
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION,1.5383575999999999,0.41308793,0.64371204
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE,1.53743125,0.1295938,0.37714148
GOBP_GLOMERULUS_DEVELOPMENT,1.5374144,0.13492064,0.27951044
GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION,1.5372926500000001,0.4318182,0.6507441
GOBP_PULMONARY_VALVE_MORPHOGENESIS,1.5367904000000001,0.17901234,0.32693776
GOBP_PROTEIN_KINASE_A_SIGNALING,1.534726,0.20315582,0.36058217
GOBP_MUSCLE_TISSUE_DEVELOPMENT,1.5338775500000001,0.17479675,0.3403936
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,1.5338025,0.09533074,0.22059971
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION,1.53246815,0.35687023,0.62296057
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY,1.53237235,0.06692913,0.22313623
GOBP_LAMELLIPODIUM_ORGANIZATION,1.5315029500000001,0.094339624,0.32453758
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,1.5313302,0.33744857,0.59359115
GOBP_PULMONARY_VALVE_DEVELOPMENT,1.5293090999999999,0.14830509,0.2904959
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,1.5292495000000002,0.056497175,0.26045406
GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT,1.5289799,0.13125,0.26587096
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION,1.5270932,0.18669131,0.43408602
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM,1.52671685,0.06706114,0.29255646
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,1.52475735,0.097510375,0.23337203
GOBP_CELL_RECOGNITION,1.5235089,0.107421875,0.34498376
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT,1.5221946499999999,0.118473895,0.35606334
GOBP_HAIR_FOLLICLE_MATURATION,1.5221445,0.3383743,0.46294317
GOBP_CELL_MATRIX_ADHESION,1.5207063,0.0785124,0.23539573
GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE,1.51942895,0.15195072,0.3982828
GOBP_REGULATION_OF_DENDRITE_EXTENSION,1.5183413000000001,0.82945734,0.87133396
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS,1.5167319,0.10344828,0.24128847
GOBP_SYNAPSE_PRUNING,1.51664835,0.91886795,0.9703143
GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT,1.5154708000000001,0.06451613,0.25113162
GOBP_ODONTOBLAST_DIFFERENTIATION,1.5131562,0.25096524,0.40328535
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,1.5130555,0.09979633,0.24102859
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY,1.5129986500000001,0.33771107,0.5967687
GOBP_GLIAL_CELL_MIGRATION,1.51126767,0.44933078,0.6705781
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS,1.51090795,0.23819302,0.4889261
GOBP_METENCEPHALON_DEVELOPMENT,1.5105939,0.4748954,0.70148253
GOBP_SALIVARY_GLAND_DEVELOPMENT,1.50991145,0.13184585,0.3766785
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS,1.50868015,0.38477367,0.64053667
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM,1.5072494,0.3249476,0.5929771
GOBP_FOREBRAIN_GENERATION_OF_NEURONS,1.5050529,0.15947467,0.40924406
GOBP_DOLICHOL_LINKED_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS,1.5050325,0.1663286,0.44596642
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,1.50492085,0.3443299,0.60181516
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,1.5048263,0.07509881,0.29906648
GOBP_EPIDERMIS_MORPHOGENESIS,1.5026764,0.17001829,0.3243645
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,1.50251895,0.27108434,0.53034455
GOBP_COGNITION,1.5019771999999998,0.18585859,0.4039555
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,1.5019684999999998,0.28239846,0.5582991
GOBP_CELL_SUBSTRATE_ADHESION,1.5009819,0.22519083,0.4794027
GOBP_CGMP_MEDIATED_SIGNALING,1.500423,0.15113872,0.4024783
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,1.4972182,0.15151516,0.4029071
GOBP_ASTROCYTE_ACTIVATION,1.49695755,0.10141988,0.32453728
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,1.4965785,0.1375969,0.39141357
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS,1.49551207,0.45576924,0.60892576
GOBP_PHOTOTRANSDUCTION,1.49271845,0.071428575,0.3102112
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,1.4923602,0.16,0.33767444
GOBP_RNA_EXPORT_FROM_NUCLEUS,1.49210015,0.2389706,0.48644605
GOBP_REGULATION_OF_D_GLUCOSE_IMPORT,1.49183055,0.17142858,0.42841578
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS,1.4910831999999998,0.45401174,0.59456193
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT,1.48972,0.29208925,0.5473069
GOBP_MONOCYTE_CHEMOTAXIS,1.4892869000000002,0.15767635,0.3046232
GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION,1.4883479,0.111561865,0.26237538
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION,1.48815585,0.38742393,0.61443514
GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,1.4863482000000001,0.11067194,0.2554577
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,1.48617155,0.136,0.38369766
GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,1.4847244499999999,0.4117647,0.6441025
GOBP_MUSCLE_CELL_PROLIFERATION,1.483109835,0.82851636,0.8972152
GOBP_GLUTAMATE_SECRETION,1.48255275,0.65082645,0.74212897
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,1.4823129700000002,0.6118812,0.7800561
GOBP_RESPONSE_TO_RADIATION,1.4817178,0.086419754,0.28382754
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,1.4816611499999999,0.083333336,0.28743485
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT,1.4815038500000002,0.40289256,0.6423457
GOBP_VASCULAR_TRANSPORT,1.48067415,0.3247012,0.47433877
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS,1.48040955,0.34709194,0.60952926
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,1.48002235,0.4928717,0.6028811
GOBP_APOPTOTIC_CELL_CLEARANCE,1.4795047000000001,0.14880952,0.27095893
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION,1.47833525,0.29607844,0.44887254
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,1.47794495,0.17819707,0.4389569
GOBP_GASTRULATION,1.4777401499999998,0.30056712,0.5776154
GOBP_MESENCHYMAL_CELL_PROLIFERATION,1.47732835,0.1707819,0.3219208
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,1.4754307,0.9886364,0.98874557
GOBP_METANEPHROS_MORPHOGENESIS,1.4748408,0.31717172,0.48416415
GOBP_RECEPTOR_CLUSTERING,1.47481065,0.24158415,0.4860652
GOBP_REGULATORY_NCRNA_PROCESSING,1.4747659999999998,0.098393574,0.28223372
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,1.4746582,0.18390805,0.34036863
GOBP_MUSCLE_CELL_DIFFERENTIATION,1.47382795,0.13653846,0.39042768
GOBP_CELL_MATURATION,1.4724593499999998,0.12896825,0.27238402
GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,1.47117915,0.16506718,0.30756745
GOBP_SKIN_EPIDERMIS_DEVELOPMENT,1.4711439,0.34960938,0.5120675
GOBP_MITOCHONDRION_LOCALIZATION,1.46885965,0.20808081,0.47861406
GOBP_CHONDROCYTE_PROLIFERATION,1.46789325,0.34343433,0.4836373
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS,1.4677524499999999,0.15221988,0.3070656
GOBP_CARBOHYDRATE_TRANSPORT,1.46659095,0.11776062,0.26748657
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION,1.46155415,0.21971253,0.48185027
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,1.4600069,0.22334003,0.48588696
GOBP_REGULATION_OF_BONE_MINERALIZATION,1.4599825499999999,0.30864197,0.56718993
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS,1.45958495,0.18467583,0.44562292
GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,1.457944,0.9230769,0.95701295
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,1.45707525,0.20080322,0.35795522
GOBP_COCHLEA_DEVELOPMENT,1.45572015,0.51214576,0.72125804
GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT,1.455717,0.20192307,0.44595745
GOBP_NEURON_FATE_COMMITMENT,1.4549577,0.1563786,0.42435232
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,1.4537216,0.12072434,0.36026803
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,1.4521669,0.44320297,0.6890513
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,1.4502092000000002,0.096114516,0.28246337
GOBP_CELL_JUNCTION_DISASSEMBLY,1.4496194,0.7351695,0.85984254
GOBP_CATECHOLAMINE_TRANSPORT,1.44869355,0.40421054,0.6324671
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1.4482309,0.16409266,0.2975508
GOBP_HEART_FIELD_SPECIFICATION,1.44522335,0.12623274,0.28571227
GOBP_PANCREAS_DEVELOPMENT,1.444439415,0.6135922,0.76467806
GOBP_CORPUS_CALLOSUM_DEVELOPMENT,1.4435391499999999,0.123732254,0.27080584
GOBP_NOTOCHORD_DEVELOPMENT,1.44282475,0.16297787,0.39520293
GOBP_ENDODERM_DEVELOPMENT,1.44208755,0.13842975,0.4055216
GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY,1.4407613499999998,0.21538462,0.47873703
GOBP_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1.4402591999999999,0.12643678,0.37218055
GOBP_DEVELOPMENTAL_INDUCTION,1.43843827,0.5609284,0.6945131
GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT,1.43579635,0.11462451,0.29742306
GOBP_REGULATION_OF_ACTION_POTENTIAL,1.4333520499999999,0.13292433,0.2810646
GOBP_CARDIAC_ATRIUM_DEVELOPMENT,1.432541375,0.43271223,0.5852648
GOBP_CIRCADIAN_RHYTHM,1.43091562,0.52917504,0.6561236
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,1.43022625,0.24361493,0.42604688
GOBP_RESPIRATORY_SYSTEM_PROCESS,1.4301663,0.2754491,0.53755295
GOBP_REPLACEMENT_OSSIFICATION,1.42976665,0.13539653,0.37697506
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,1.4283808,0.2281059,0.39428017
GOBP_SECRETORY_GRANULE_LOCALIZATION,1.426545075,0.7697095,0.87582195
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,1.4248725,0.13655463,0.28165945
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,1.42384255,0.44575936,0.6583115
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,1.4233605,0.15820312,0.40489867
GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION,1.4218255000000002,0.73253495,0.8602217
GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS,1.42162155,0.10685484,0.3457433
GOBP_REGULATION_OF_MEMBRANE_INVAGINATION,1.4214300500000001,0.11801242,0.29903114
GOBP_SYNAPTIC_MEMBRANE_ADHESION,1.4213312,0.10707071,0.3251229
GOBP_ASTROCYTE_DIFFERENTIATION,1.4212083,0.1183432,0.3239539
GOBP_MOLTING_CYCLE_PROCESS,1.42114845,0.29571983,0.46184194
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,1.4209745,0.40612245,0.6301319
GOBP_REGULATION_OF_P38MAPK_CASCADE,1.4209703,0.35957447,0.59855646
GOBP_HINDLIMB_MORPHOGENESIS,1.42001385,0.3647541,0.51237833
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY,1.419420825,0.59574467,0.76776147
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,1.41797945,0.114164904,0.31843558
GOBP_NEURONAL_ACTION_POTENTIAL,1.4176313999999999,0.137577,0.38456985
GOBP_RHYTHMIC_BEHAVIOR,1.4162379500000002,0.2730845,0.43627995
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT,1.4151326,0.8348214,0.87474453
GOBP_APPENDAGE_DEVELOPMENT,1.414905,0.13569938,0.37245676
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER,1.41310335,0.115384616,0.37798616
GOBP_WHITE_FAT_CELL_DIFFERENTIATION,1.4130684,0.1610338,0.2883357
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION,1.4117343999999998,0.10504202,0.33107767
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,1.41119035,0.1509804,0.40407246
GOBP_MONOAMINE_TRANSPORT,1.4110608500000001,0.14486921,0.3960923
GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION,1.4107113500000001,0.099609375,0.33516717
GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,1.4095239,0.34274194,0.60420364
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,1.40913645,0.22,0.358489
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,1.4076965,0.23781677,0.48619032
GOBP_FOCAL_ADHESION_ASSEMBLY,1.4073772,0.18775511,0.350032
GOBP_PEROXISOMAL_TRANSPORT,1.4060251,0.17979798,0.4456379
GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS,1.40353278,0.72837025,0.85731983
GOBP_MOLTING_CYCLE,1.40199295,0.35062242,0.49436945
GOBP_NEPHRIC_DUCT_DEVELOPMENT,1.4018272,0.19960475,0.3465502
GOBP_AMINE_TRANSPORT,1.4005744,0.314346,0.5791108
GOBP_ARTERY_MORPHOGENESIS,1.40015665,0.2683438,0.5409124
GOBP_NEUROBLAST_PROLIFERATION,1.39962405,0.2038835,0.4400793
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,1.39896435,0.2264151,0.34292802
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,1.3988089,0.3460722,0.5810138
GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,1.3961236000000001,0.85132384,0.93335783
GOBP_HORMONE_BIOSYNTHETIC_PROCESS,1.39515605,0.10878661,0.36552185
GOBP_SEGMENTATION,1.3944663,0.348643,0.5987444
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER,1.3943634999999999,0.477842,0.62109476
GOBP_HEART_VALVE_DEVELOPMENT,1.39431635,0.24032587,0.4099262
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT,1.39388428,0.48771265,0.62621534
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,1.3931536,0.37181997,0.62273216
GOBP_APPENDAGE_MORPHOGENESIS,1.3928357,0.14716981,0.3148555
GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT,1.3927594,0.6979592,0.7867611
GOBP_REGULATION_OF_COAGULATION,1.392453,0.28247422,0.55781084
GOBP_REGULATION_OF_ANOIKIS,1.3920062500000001,0.40082645,0.63035977
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION,1.38710515,0.24744377,0.3888686
GOBP_ATRIAL_SEPTUM_DEVELOPMENT,1.38641215,0.36520076,0.4992855
GOBP_LENS_FIBER_CELL_DIFFERENTIATION,1.38335835,0.5229167,0.6419572
GOBP_LAMELLIPODIUM_MORPHOGENESIS,1.38180595,0.19793814,0.3404201
GOBP_MRNA_TRANSCRIPTION,1.38154095,0.2430279,0.4897355
GOBP_OVARIAN_FOLLICLE_DEVELOPMENT,1.38151447,0.52277225,0.6393543
GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY,1.3810745500000001,0.20362903,0.36748642
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION,1.3806066000000001,0.1595092,0.41913188
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,1.3802834000000002,0.28601694,0.5379277
GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS,1.3790567,0.14784394,0.40505922
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,1.3790257,0.16432866,0.42394
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE,1.37878445,0.21001926,0.37761366
GOBP_NEUROINFLAMMATORY_RESPONSE,1.37783408,0.5730769,0.6902991
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY,1.3772114,0.5885827,0.7770817
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY,1.37519875,0.16179337,0.4187029
GOBP_BONE_GROWTH,1.3750339,0.17159763,0.34547588
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,1.3744351,0.36746988,0.6156988
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION,1.3740934,0.36960986,0.5202091
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION,1.370920965,0.4428858,0.685976
GOBP_DOPAMINE_TRANSPORT,1.3705076,0.17813765,0.32061464
GOBP_NEURON_FATE_SPECIFICATION,1.3701880000000002,0.23430963,0.40157717
GOBP_OVULATION,1.37010365,0.22033899,0.36824766
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,1.3693389,0.30859375,0.47157457
GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,1.3691888,0.6542443,0.8106785
GOBP_MESODERM_DEVELOPMENT,1.36899145,0.12240664,0.35665873
GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION,1.36880965,0.33669356,0.5906208
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1.36826822,0.7345679,0.85680854
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION,1.368016,0.5962264,0.7008276
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR,1.36731875,0.276,0.5582144
GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS,1.3668419,0.67628866,0.8357157
GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1.36616805,0.5107296,0.70834184
GOBP_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION,1.36546965,0.39961013,0.6476519
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,1.36528965,0.31556502,0.57641816
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT,1.36297665,0.26785713,0.50914216
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,1.36255172,0.7315175,0.8691855
GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT,1.36250395,0.13609467,0.33635956
GOBP_NOREPINEPHRINE_TRANSPORT,1.362178,0.21637426,0.46202043
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS,1.36202705,0.26008064,0.5395687
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,1.3612544,0.57349896,0.7646897
GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,1.3582717,0.13821138,0.36087346
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,1.3574746,0.15811089,0.3287066
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_IRON_ION_HOMEOSTASIS,1.356147,0.14314115,0.3366425
GOBP_CRANIAL_NERVE_MORPHOGENESIS,1.3543166,0.82600385,0.9156611
GOBP_MITOCHONDRION_DISTRIBUTION,1.35413445,0.1437247,0.3558965
GOBP_CELL_FATE_DETERMINATION,1.3535696499999998,0.47276264,0.67991734
GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,1.3511904750000001,0.43762377,0.66385597
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1.34649675,0.37166324,0.6162118
GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT,1.3463408000000001,0.16,0.4050767
GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS,1.3458602000000002,0.3164557,0.59628975
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY,1.34574675,0.16875,0.43487766
GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,1.34327035,0.29577464,0.46614173
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION,1.33881315,0.38430583,0.6317032
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,1.33849345,0.13872832,0.38223055
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,1.33837915,0.22406639,0.3821477
GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION,1.33828425,0.18945312,0.44738728
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION,1.3381096000000001,0.17348927,0.35319966
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION,1.33667753,0.48638132,0.7019368
GOBP_HIPPOCAMPUS_DEVELOPMENT,1.3356999,0.42994243,0.6553239
GOBP_RESPONSE_TO_NICOTINE,1.33561775,0.16306484,0.41233552
GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,1.33541755,0.3026585,0.5669543
GOBP_REGULATION_OF_OSSIFICATION,1.33395428,0.50530785,0.7097925
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET,1.33373637,0.47095436,0.66724074
GOBP_CARTILAGE_CONDENSATION,1.33203825,0.1936842,0.44646952
GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE,1.33151655,0.31007752,0.5829322
GOBP_REGULATION_OF_VASOCONSTRICTION,1.3307402499999998,0.2763713,0.5335673
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION,1.3304493000000002,0.19135803,0.4622671
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,1.32969925,0.6621094,0.81707066
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION,1.3293943,0.19361277,0.360054
