Unnamed: 0,Embryoblast,Germ layer-specific,Tissue-specific,Adult-specific
TSP1,0.0006168113084974,0.0011740949517534,0.00142723644776,0.0017958736891962
TSP14,0.000438217702354,0.0010277702115837,0.0010400234947907,0.0011622012299623
TSP2,0.0010718356910899,0.0019168222246992,0.0019661413361872,0.0021363683700919
TSP7,0.0003883827988649,0.0011465472633498,0.0012091137968929,0.0013787381232397
