gene,slope_z,r,p,n_cells_expr
ENSG00000160392,0.00467297924784527,0.006220944715746476,0.3699486143959886,20773
ENSG00000160396,-0.006215120443240356,-0.006533717611907875,0.5808168061212149,7145
ENSG00000160401,0.03166904087684634,0.04817835432788618,0.0032654788233866788,3726
ENSG00000160404,-0.019725278046142977,-0.029705692757638198,4.832473648290477e-10,43889
ENSG00000160408,-0.008424462654040796,-0.013438531728400554,0.20601446645915183,8857
ENSG00000160410,-0.018824191993556026,-0.025307731600402332,7.755145481148264e-18,115526
ENSG00000160439,-0.013459039166019007,-0.02335958398906828,4.1127901178737644e-07,46979
ENSG00000160445,-0.020559942544334617,-0.022484751848332592,3.140800252404918e-13,105043
ENSG00000160446,-0.02041414588473287,-0.030679623902996497,4.207063224408133e-20,89545
ENSG00000160447,-0.020574104088206535,-0.03328131721518231,4.711156872836716e-07,22902
ENSG00000160460,-0.012112305976333693,-0.018067241536833787,0.058882880777330636,10933
ENSG00000160469,-0.02495539018672863,-0.038980293063217035,0.0019023151891426403,6343
ENSG00000160471,-0.020404319291013003,-0.03397599732201767,0.10895070751125958,2227
ENSG00000160472,0.03626084244591763,0.047340976189162616,0.07442325392364216,1421
ENSG00000160505,0.051529467157709306,0.05132139557627385,0.1677589572231464,724
ENSG00000160539,0.008652951241511692,0.010335020418104288,0.32974928500998957,8895
ENSG00000160551,-0.010847817493797367,-0.015145551655266664,3.033441749240632e-14,251568
ENSG00000160563,-0.0164227174867117,-0.023191288658512565,1.6792788954053779e-18,143196
ENSG00000160570,-0.02028057177485212,-0.024324446664582285,5.183212725250424e-15,103389
ENSG00000160584,0.0019528352340474821,0.002512258152259483,0.13104125144826162,361270
ENSG00000160588,-0.02218874970426268,-0.03715499899344535,2.8170330546359616e-35,111198
ENSG00000160593,-0.008823589870697977,-0.0120555140548223,0.000251883978388011,92183
ENSG00000160602,-0.00035894734596778944,-0.0005216056636134926,0.9279480739921142,30057
ENSG00000160606,-0.008093919917777562,-0.014152174165817774,0.03801760123377571,21491
ENSG00000160613,-0.016763689553192494,-0.023737346285918004,6.618503055147268e-22,164180
ENSG00000160633,-0.011704404683143738,-0.0159582106600973,1.9197473631547355e-13,212354
ENSG00000160654,-0.0035165781330979717,-0.006401834579941338,0.08486103527205564,72451
ENSG00000160678,-0.010301061046608379,-0.05717752389552938,1.3301925780199708e-14,18122
ENSG00000160679,-0.020804833405089096,-0.02954532748711922,2.2269060098558964e-26,129324
ENSG00000160683,-0.021356854783535644,-0.030097638037020178,5.351716359918986e-06,22851
ENSG00000160685,-0.01948550135643685,-0.02689064220048319,1.048002856109864e-11,63921
ENSG00000160688,-0.018038346526516147,-0.027988834003740987,3.062453557753559e-12,62079
ENSG00000160691,-0.015719022391614632,-0.021770292349360742,1.5365152493688063e-11,95955
ENSG00000160695,-0.014633920163397941,-0.02028191215762953,1.911399139198046e-06,55131
ENSG00000160703,-0.03758784241091054,-0.05109176257011635,2.3965683694580354e-14,22260
ENSG00000160710,-0.024691214829366544,-0.035769598343092804,1.6945780077545855e-64,224606
ENSG00000160712,-0.02025493802857737,-0.02620318218232977,6.447424332409491e-24,148077
ENSG00000160714,-0.015775114867563906,-0.022740361579202596,1.8005107315056347e-12,96067
ENSG00000160716,0.058399235145356415,0.07780047881374308,0.10513659735278134,435
ENSG00000160741,-0.02489624870041729,-0.03495153905120767,3.4931097392477296e-19,65562
ENSG00000160746,-0.01947427542740772,-0.0266171912482645,1.3626720052034263e-22,134980
ENSG00000160752,-0.02228344717173091,-0.03238032289198781,1.5691614440775615e-41,173727
ENSG00000160753,-0.020436439632853624,-0.03251482882799039,4.270303136413602e-13,49649
ENSG00000160766,0.008324635189991542,0.014377808389643702,0.16563811875424295,9299
ENSG00000160767,-0.0005341303447765817,-0.000811724475389207,0.8891765921421311,29472
ENSG00000160781,-0.02053990404391738,-0.028914635649236426,0.02292175920767861,6189
ENSG00000160783,-0.015161057583015227,-0.021202239004425652,3.0534668192465575e-12,108210
ENSG00000160785,-0.009402043715439151,-0.011685536970841416,0.0013460103916289508,75268
ENSG00000160789,-0.006491166369367942,-0.008880190312510697,1.0921668900868659e-05,245283
ENSG00000160791,-0.02895790239328774,-0.05350868968083826,2.7054850084691035e-07,9227
ENSG00000160796,-0.033203321462819006,-0.045564944592413295,5.4835045883408e-38,79883
ENSG00000160799,-0.018175395840325386,-0.025509898867610018,4.770321977721123e-29,192222
ENSG00000160801,-0.04111839927154296,-0.06358383582417183,3.148509550658142e-18,18712
ENSG00000160803,-0.014641565030627851,-0.022939578456350824,5.216724928839752e-07,47844
ENSG00000160808,-0.024100192841904396,-0.04479556454994484,0.00011413641177801802,7414
ENSG00000160813,-0.019231824162301035,-0.026528104047498436,2.586941651879781e-15,88865
ENSG00000160818,-0.005346039101345203,-0.007416092891918447,0.016509348509154934,104508
ENSG00000160838,0.011263961618029495,0.014158050505745735,0.6314942393873977,1150
ENSG00000160856,-0.012777238800506243,-0.01920213864990862,0.02739675413352321,13196
ENSG00000160862,-0.016234575996278592,-0.045072456772770435,3.648029135842377e-19,39367
ENSG00000160867,-0.0021795674807681257,-0.003059359708367193,0.7493232861729654,10911
ENSG00000160868,-0.005298061746948826,-0.009825141825886381,0.3318460035317229,9757
ENSG00000160870,0.002346446000352071,0.008983284291992551,0.8415036833274278,498
ENSG00000160877,-0.01506325464535921,-0.02243610615758232,1.5023785365486086e-07,54791
ENSG00000160882,6.9025328123486224e-34,4.973799111288821e-17,0.9999999999999996,125
ENSG00000160883,-0.04083996335736822,-0.050260430839843086,8.846664406095305e-20,32759
ENSG00000160886,0.0019103610305210078,0.0027558963270219727,0.7602116406113639,12267
ENSG00000160888,-0.03144877429336567,-0.043984368411662575,9.600939731941763e-136,317536
ENSG00000160908,-0.029380441069708125,-0.0413631491575426,7.298451602455011e-58,150154
ENSG00000160917,-0.007155368884481642,-0.010082200497260161,0.024906245524886007,49487
ENSG00000160932,-0.03580535210530036,-0.0501735250526357,1.3093985415109871e-108,194471
ENSG00000160948,-0.028671404549871615,-0.030459655508152637,8.390275480210522e-50,237176
ENSG00000160949,-0.011440571303769357,-0.022246318353662947,0.010656869284239017,13177
ENSG00000160951,-0.006019464168324387,-0.011405229746353893,0.6153655442283187,1943
ENSG00000160953,-0.009703020289212341,-0.014251535712833474,1.024850413485645e-05,95827
ENSG00000160957,-0.014118849812746139,-0.03360965154385622,0.0070059408904709795,6436
ENSG00000160959,-0.015196949774425695,-0.027122584566839913,1.48720705550412e-06,31480
ENSG00000160961,-0.017776058446779836,-0.02356628424343912,2.826312300478042e-07,47462
ENSG00000160963,-0.017338206079032963,-0.02443770213519059,0.0631997038496981,5780
ENSG00000160972,-0.030465546283268734,-0.05931560876200193,4.8076113804830664e-42,52377
ENSG00000160973,-0.021995213468872434,-0.024696174993164646,0.5936981658869116,469
ENSG00000160991,-0.019551540540070057,-0.02993855262976254,2.3734153764013713e-21,100376
ENSG00000160993,-0.012259676690331721,-0.019058134438827243,0.00040233873775779433,34470
ENSG00000160994,-0.0023528580542231106,-0.00690568565971224,0.9107447163921081,266
ENSG00000160999,-0.02805657713113156,-0.03845099269801947,5.582816940265376e-15,41260
ENSG00000161010,0.007203207483375749,0.010220929796072859,0.0031138636662894795,83656
ENSG00000161011,-0.005194980601044231,-0.006298350157220942,0.00020386678815904606,347749
ENSG00000161013,-0.030619672180457566,-0.04979273231011485,7.592068382679992e-50,88767
ENSG00000161016,-0.020413442649332304,-0.02270872416243053,2.7048672147416952e-47,404507
ENSG00000161021,-0.020007305529132356,-0.027303164349425372,5.283738893845e-20,112468
ENSG00000161031,-0.03686259392152148,-0.05735388690648228,0.0003592396241562994,3867
ENSG00000161036,-0.014616906198478174,-0.02424479740732946,0.00010074834239301983,25722
ENSG00000161040,-0.024564295635440027,-0.037887356914860185,1.3423755681973863e-16,47611
ENSG00000161048,-0.014545573223901929,-0.022918853335862098,9.407437126926352e-07,45768
ENSG00000161055,0.0006201053852626547,0.0011147357307199812,0.8483555499620077,29427
ENSG00000161057,-0.024541293346176295,-0.03510396142557605,9.63977825391007e-40,141159
ENSG00000161082,-0.006243287180918612,-0.012910877226275359,0.45552134128922916,3343
ENSG00000161091,-0.01941875539632923,-0.023400236218841502,1.936100911833533e-12,90464
ENSG00000161103,0.019875786415358313,0.03823718521079769,0.3233888830647128,669
ENSG00000161132,0.01169235136306676,0.021107607083358553,0.43467833211690443,1372
ENSG00000161133,0.016471896768682312,0.06917913579436473,0.02807220543988373,1008
ENSG00000161179,-0.021146102387054378,-0.03774658660822059,9.016677388907593e-21,61277
ENSG00000161180,-0.007659456471306731,-0.01873451601784012,0.6941448988046454,443
ENSG00000161202,-0.009293816259019504,-0.012928584830227277,0.0003472951897671929,76553
ENSG00000161203,-0.033858091539371755,-0.03537974965403239,1.681740985047402e-61,218607
ENSG00000161204,-0.01711581588415755,-0.02830733601337392,7.015436959840264e-11,53038
ENSG00000161217,-0.023567677464509423,-0.03427707302911825,3.18993972862268e-29,107119
ENSG00000161243,-0.008964866269423213,-0.016315637318616794,0.02763101943221908,18223
ENSG00000161249,0.016129987492263107,0.027373747679523434,9.008713628351104e-10,50067
ENSG00000161265,-0.02320264646837578,-0.03518983848534636,3.170338139582718e-14,46509
ENSG00000161267,-0.014046173441696258,-0.024145676977882648,4.073398234302701e-09,59312
ENSG00000161270,-0.005158380419565026,-0.007846480419805065,0.43298669534163003,9988
ENSG00000161277,-0.01124149753260711,-0.01857854695861717,0.024693589915454853,14617
ENSG00000161281,-0.022613618372625103,-0.028214402000220615,1.5507467249799442e-13,68444
ENSG00000161298,-0.013408028003437988,-0.023541658623653938,0.018024121607583887,10093
ENSG00000161328,-0.029435014178300984,-0.038097548155307914,0.001688979135071909,6791
ENSG00000161381,-0.013857860782941019,-0.016144738257081813,0.023044959104401585,19816
ENSG00000161395,-0.015411465451754888,-0.025707798565873012,2.3898358031763647e-05,27003
ENSG00000161405,-0.00870144205227014,-0.01317567480092754,1.0963337995235448e-05,111375
ENSG00000161509,-0.0075652399638661315,-0.011869596368607306,0.3844110584390332,5372
ENSG00000161513,-0.010594815061192725,-0.01602126241907709,0.0054915330498271665,30036
ENSG00000161526,-0.026584039311913388,-0.03719958978800772,3.882136582146527e-58,186585
ENSG00000161533,-0.019901941492985967,-0.02875458913011425,3.5793534965747334e-26,135400
ENSG00000161542,-0.0026222790293116863,-0.003556989498915667,0.24467264888457232,106977
ENSG00000161544,0.006826461451542578,0.007569068299509864,0.1131005210346735,43819
ENSG00000161547,-0.029262495777370005,-0.04028261923221717,6.882612823073389e-103,285641
ENSG00000161551,-0.005174862137990559,-0.007410043338018986,0.18651783938943817,31780
ENSG00000161558,-0.008017191017772023,-0.012609479204856167,0.05237576706663968,23672
ENSG00000161594,-0.030100273677083643,-0.046679309887414804,0.05016669287876298,1761
ENSG00000161609,0.015109923131239775,0.024381160622199027,0.44075324551040396,1002
ENSG00000161610,0.002241804993854806,0.003924043482491934,0.8866099418019922,1323
ENSG00000161618,-0.012476074444123537,-0.01842424085395493,3.0193864187518264e-06,64225
ENSG00000161634,0.0,0.0,1.0,315
ENSG00000161638,-0.010564805875093512,-0.012455045518162906,7.685930308479475e-05,100776
ENSG00000161640,0.004473820440512182,0.0077991288685115975,0.5173375167938832,6894
ENSG00000161642,0.010434148501343606,0.011911059087757518,0.0031162878505496053,61589
ENSG00000161643,-0.0025109629070593003,-0.0033937660454506835,0.7982901767401931,5673
ENSG00000161647,-0.018518023193575216,-0.02935898934939042,3.0370117764189436e-06,25275
ENSG00000161649,-0.002552821230837533,-0.0037456720364518886,0.7092593958306619,9911
ENSG00000161652,-0.024430057891336007,-0.0391407469621326,0.29291285438973763,724
ENSG00000161653,-0.026526193120062342,-0.04720906730765122,9.785611784531931e-05,6805
ENSG00000161654,-0.0059244980430107124,-0.007833542429732799,0.005205877202623557,127214
ENSG00000161664,-0.01950996267156977,-0.02755310051387774,0.1173810593373839,3231
ENSG00000161671,-0.016946992536942065,-0.025720192071986676,7.152476473278607e-22,139603
ENSG00000161677,-0.015063840309931817,-0.02115207642136361,2.3845290408804616e-11,99724
ENSG00000161681,-0.003611569452293024,-0.005879990976875718,0.783450589396052,2187
ENSG00000161682,-0.02864684643694377,-0.0504772066926733,0.0011330749775559236,4156
ENSG00000161692,-0.0069702502441934475,-0.010489613928547095,0.11416427579483485,22682
ENSG00000161714,-0.020603486805493284,-0.028984432874463246,5.791945605453362e-07,29725
ENSG00000161791,-0.004452030066344559,-0.006062091915877125,0.13797468948662775,59878
ENSG00000161798,-0.008981840987295604,-0.031358855485076303,1.2358523866789379e-05,19423
ENSG00000161800,-0.018216019933089137,-0.02809005541521154,5.572784550451922e-06,26137
ENSG00000161807,-5.9259394963472606e-34,-4.2700889907308495e-17,0.9999999999999998,26
ENSG00000161813,0.003953842506159043,0.005351498016286772,0.02597127072950182,173121
ENSG00000161835,-0.027927755909037708,-0.038817334212200134,3.333905908285036e-33,95582
ENSG00000161847,-0.015612512587047144,-0.026545034457941406,1.211487703259995e-05,27163
ENSG00000161849,0.0923362584097125,0.11031998151386717,0.032701584415769085,375
ENSG00000161850,0.037490075630332555,0.09968231772068106,0.2482403805842232,136
ENSG00000161860,-0.0092425795853399,-0.011934002905560502,0.16768559233175365,13367
ENSG00000161888,0.0038028449939019136,0.0054127319349413444,0.5681718997668006,11121
ENSG00000161896,-0.008454574138909559,-0.010386914181561426,0.4838793017070607,4545
ENSG00000161904,-0.020538040264532702,-0.028427425438087028,5.320205646867479e-14,70023
ENSG00000161905,-0.0009072969942053635,-0.0025307360329797925,0.8489665960114461,5665
ENSG00000161911,-0.06962771225370457,-0.09303279059065411,8.858255145328145e-07,2782
ENSG00000161912,-0.028613882695332958,-0.03685991063390387,8.27366432577477e-09,24429
ENSG00000161914,0.0002908433774626479,0.00022232093561696124,0.982898919493548,9298
ENSG00000161920,-0.014112532878163496,-0.0220335224836041,1.1513306465666105e-09,76301
ENSG00000161921,-0.02592935214704827,-0.04015195535903776,9.826681879245821e-32,85164
ENSG00000161929,-0.01551798426865994,-0.01903550994336148,6.487772721207163e-06,56122
ENSG00000161939,0.014411730447138617,0.06744158530890597,3.4657929579927143e-13,11612
ENSG00000161940,-0.019664610260263612,-0.028246904779677152,0.021115308812217782,6664
ENSG00000161944,-0.01498181204102926,-0.014496797192890027,0.06850786672361688,15791
ENSG00000161955,-0.009936497108957188,-0.01636492402003862,0.16137362973063368,7325
ENSG00000161956,-0.018063400661298086,-0.030257791670405817,3.5267423914909e-05,18683
ENSG00000161958,-0.009559030487830616,-0.018206840339179516,0.4322248794810294,1863
ENSG00000161960,-0.012615674685585297,-0.01819854178117784,4.508667028619401e-11,130963
ENSG00000161970,0.020805978786027923,0.026446185527243385,1.0538412483507101e-60,386123
ENSG00000161973,-0.005890881742136626,-0.009032897059442258,0.8103845530461102,708
ENSG00000161980,-0.017730178333147613,-0.025892252054279575,9.377314940975427e-12,69272
ENSG00000161981,-0.017786721058497587,-0.028904484402629684,8.622927468528344e-15,72013
ENSG00000161992,0.00020668643782777927,0.001084958591359335,0.9904581413696634,124
ENSG00000161996,-0.0004932212981085289,-0.0007712416438071712,0.9228114048973695,15786
ENSG00000161999,-0.00874237063229844,-0.011933552196240548,0.0017245843473933313,68966
ENSG00000162004,0.00479223183939416,0.007986208941726554,0.648320928289243,3264
ENSG00000162006,-0.00795651418966066,-0.011148637264528439,0.795296844051611,544
ENSG00000162009,-0.0033606069594370393,-0.004196487198831377,0.9319133142341579,417
ENSG00000162032,-0.026080684684600435,-0.03148470853667118,5.776424196789802e-30,130393
ENSG00000162039,0.0,0.0,1.0,220
ENSG00000162040,-0.017890483352793866,-0.028568838422519387,0.014968949802791596,7253
ENSG00000162062,-0.002463332467955428,-0.0056005655330700925,0.7263353303062001,3908
ENSG00000162063,-0.009135601197987621,-0.013847659815956766,0.08277078635201801,15696
ENSG00000162065,-0.011823019639656838,-0.019927059887124874,0.0005018937339709911,30490
ENSG00000162066,-0.017857615794784724,-0.026447068903811547,4.126200639926289e-08,43006
ENSG00000162068,0.01641610377940741,0.037982801823681106,0.7810685901923572,56
ENSG00000162069,-0.012239333214655068,-0.0221331624489129,5.2426012535056e-05,33387
ENSG00000162073,-0.012348492577641874,-0.017522320713499708,0.0458286995294508,12989
ENSG00000162076,-0.018644921969082694,-0.028821974994427773,1.3700173180597079e-15,76785
ENSG00000162078,-0.02384507153463203,-0.06559809693537763,2.5995196759075894e-32,32478
ENSG00000162086,-0.015590698901185493,-0.02313388372656147,5.292451724303417e-10,72046
ENSG00000162104,-0.013333646074751121,-0.018972795703981398,3.879091520623126e-09,96337
ENSG00000162105,-0.01932605201050905,-0.03450692780630028,2.230502793531484e-15,52754
ENSG00000162129,-0.008013614977486039,-0.01124254260549758,0.002701006558370795,71197
ENSG00000162139,-0.01395011554685911,-0.02023817776523133,3.036065709150664e-05,42464
ENSG00000162144,-0.013604909282229082,-0.01746914030554054,2.3559727709197343e-06,73001
ENSG00000162148,-0.01012803090227897,-0.013731112959078352,0.31748471798553257,5302
ENSG00000162174,-0.02561015493594085,-0.04111225855993152,1.3511854080737967e-21,53868
ENSG00000162188,0.0018723378832988114,0.004098410427530098,0.9218143044114204,576
ENSG00000162191,-0.02476106087660782,-0.03054560022932615,6.638683604706063e-55,260904
ENSG00000162194,0.001062210269515735,0.0018344328943810098,0.8671331982244844,8320
ENSG00000162222,-0.01726606254375706,-0.026212812876414908,2.8965407771467526e-11,64374
ENSG00000162227,-0.010207519814195602,-0.014973991116880064,0.004419203413378835,36137
ENSG00000162231,-0.02686856370653265,-0.03814412757479628,1.3665436309645724e-37,112776
ENSG00000162236,-0.010094539059220609,-0.013526760611922869,6.683052536972984e-10,208271
ENSG00000162241,-0.009351274609563644,-0.014108899112511503,0.0027569461338142836,45018
ENSG00000162244,-0.010528415946259459,-0.01242515285906029,3.4191016847742134e-15,401624
ENSG00000162267,0.010804936830575571,0.01644003980640111,0.15880456460799192,7348
ENSG00000162298,-0.013731242026099093,-0.023468056896044375,4.0437484832006016e-11,79132
ENSG00000162300,-0.019036635111644475,-0.031933252639726725,8.121523403100624e-15,59111
ENSG00000162302,-0.005772895093798623,-0.007531433626788824,0.10507651081337073,46310
ENSG00000162337,-0.016659063356072763,-0.02856524935794139,9.716576420147308e-14,67898
ENSG00000162341,-0.020275410179251302,-0.029528009832258596,2.6233714457695857e-05,20263
ENSG00000162344,-9.765279317350072e-34,-7.036625065564054e-17,0.9999999999999993,142
ENSG00000162365,-0.03169573135410297,-0.04483330220391081,0.050526589164286005,1903
ENSG00000162366,-0.038419583568682567,-0.01985327177764948,4.6787473857431014e-05,42044
ENSG00000162367,-0.0403707944726333,-0.017074506434066893,0.06370580967327862,11794
ENSG00000162368,-0.026589314881917032,-0.03697833193353586,3.2573694189724593e-72,236038
ENSG00000162373,0.00255664588321875,0.003675793786464674,0.5996969298972641,20389
ENSG00000162374,-0.0036509737583266004,-0.012049687628431274,0.55410299787979,2413
ENSG00000162377,-0.003507681551000106,-0.005009351760792156,0.339378197462642,36377
ENSG00000162378,-0.014478032286236757,-0.019874371538874006,9.114676421384282e-13,129160
ENSG00000162383,0.008266131503120538,0.010004926903778515,0.47144523859866305,5183
ENSG00000162384,-0.018363111089419508,-0.02541989738012901,4.032955879257598e-16,102450
ENSG00000162385,-0.02985265916983685,-0.042194738243975564,1.4178374798493042e-72,182178
ENSG00000162390,-0.02094777023519334,-0.03957633194284612,5.599995116779611e-16,41835
ENSG00000162391,-0.01673756548245024,-0.05235210183242957,0.0003407532139988291,4678
ENSG00000162396,-0.0048031848327986315,-0.008099730169252852,0.5120726815418865,6554
ENSG00000162398,-0.025275600228251236,-0.037482696402352765,0.01659841713393775,4084
ENSG00000162399,-0.005057995793846448,-0.009385082451821763,0.7862990707219509,837
ENSG00000162402,-0.014332928818445374,-0.018826697121230775,2.1942327176651824e-17,202993
ENSG00000162407,0.06510927446834597,0.07970337520353571,2.928007299306966e-179,127891
ENSG00000162408,-0.0107706800327287,-0.015005063419679195,1.2577742481179303e-05,84707
ENSG00000162409,-0.018883138632483067,-0.04071128495452841,1.6368066470676868e-12,30071
ENSG00000162413,0.06654545931937815,0.07779624225511447,5.682914147403379e-108,80264
ENSG00000162415,-0.014163956174934473,-0.023826985252146073,4.9522547176614506e-08,52364
ENSG00000162419,-0.014255026914263112,-0.019702195751590705,7.589964889566456e-09,85971
ENSG00000162426,0.004262626724238757,0.005068554599673798,0.661046039964837,7486
ENSG00000162430,-0.011315275941372655,-0.016688437109199393,8.286747491156669e-06,71340
ENSG00000162433,-0.03798471811379296,-0.052082603183625634,1.0261988508580582e-31,50557
ENSG00000162434,-0.0020688708321037704,-0.002776913061835003,0.08805248427939086,377323
ENSG00000162437,-0.02321769605919342,-0.041798240750621975,9.239106989867486e-21,49938
ENSG00000162438,-0.03141586289041793,-0.09470613516493656,5.941084550576092e-21,9791
ENSG00000162441,-0.01765675953031165,-0.02400454676271829,6.248487141878487e-16,113394
ENSG00000162444,-0.0031621440260294477,-0.0033064472893962558,0.44040235402834416,54448
ENSG00000162456,-2.304749450966769e-33,-1.660746920728937e-16,0.9999999999999986,121
ENSG00000162458,-0.02176173347188951,-0.03998549319756894,1.8077503472185606e-18,48055
ENSG00000162460,-0.012358091152418673,-0.028471504738283172,0.06268783624858186,4275
ENSG00000162461,-0.022059955739251454,-0.029917418828330714,0.002311007595224673,10371
ENSG00000162482,-0.011460526347706692,-0.04481747365466949,1.2405757685666097e-07,13907
ENSG00000162490,-0.02101927260595487,-0.01904445001634051,0.25022135178669014,3647
ENSG00000162493,0.00519932087266344,0.005914109790882827,0.2609561151936262,36131
ENSG00000162494,0.009504065938773044,0.010826038841692606,0.7550418491121241,833
ENSG00000162496,-0.017186329870243315,-0.027509921799885144,7.675287709829978e-24,133883
ENSG00000162510,-0.02828427388102156,-0.0502675478412568,0.0003940273557629123,4967
ENSG00000162511,0.003861484535705481,0.004894490044372621,0.019306614179074814,228482
ENSG00000162512,-0.010708764722520183,-0.020656695379452028,0.00028902271569984287,30791
ENSG00000162517,-0.022891223120835646,-0.035183853597731976,8.712322408403763e-29,100056
ENSG00000162520,-0.018093304809520035,-0.026908760790319834,8.186686043845755e-12,64503
ENSG00000162521,-0.02068635900479101,-0.02941443398391627,1.8413625903956155e-39,199597
ENSG00000162522,-0.021965738032386287,-0.03760098984915941,5.590699333537729e-21,62421
ENSG00000162526,-0.02427088052546231,-0.03355953320312408,0.015142910365290594,5238
ENSG00000162542,-0.011393707855417804,-0.017869137914759286,1.1562069071447927e-07,87970
ENSG00000162543,0.009266751248799273,0.010971202828802642,0.42433215029437454,5305
ENSG00000162545,-0.027027589530277948,-0.038354105030147606,2.1833828452361145e-23,67448
ENSG00000162551,-0.01964439833161969,-0.03394953203953664,1.2101022732788594e-15,55546
ENSG00000162552,-0.014068897327480567,-0.02208171046902079,0.011629709362558218,13056
ENSG00000162571,0.001877372403622355,0.002739088585339598,0.8417736737407994,5314
ENSG00000162572,-0.009174032729436678,-0.012671885441600915,0.4320799800953403,3846
ENSG00000162576,-0.04050991417671491,-0.044533382345855736,3.1114166479972506e-18,38194
ENSG00000162585,-0.019931549993551862,-0.02694188282784202,2.577712862572621e-27,161425
ENSG00000162591,-0.011577632131674124,-0.018016787379736103,0.0009269571787366122,33786
ENSG00000162592,0.01246875736290759,0.021647129394274562,0.6108346511129157,555
ENSG00000162594,-0.004083737166719662,-0.008276146064229934,0.5803933952595937,4464
ENSG00000162595,-0.007441993663687747,-0.014363592375475706,0.24410158359223832,6578
ENSG00000162598,0.032248020084853606,0.047788045378755736,0.0396429413865845,1854
ENSG00000162599,0.005159521532707459,0.006592281940485508,0.001936114401377599,221110
ENSG00000162600,-0.012852043276455366,-0.020022081394745986,1.2492587076789053e-05,47604
ENSG00000162601,-0.013884678712895587,-0.019579908002575374,1.754830372702617e-14,153321
ENSG00000162604,-0.010748271745014944,-0.013685218571368566,1.819150557464976e-08,169133
ENSG00000162607,-0.021834797953779184,-0.03104469634865553,3.2807750435636646e-28,125804
ENSG00000162613,-0.011446942530336696,-0.01559291678109099,2.0317307325452472e-14,240581
ENSG00000162614,-0.029534295611264076,-0.03362309096581482,9.559627756091313e-16,57041
ENSG00000162616,0.014559377773232922,0.018276079037524096,3.4342910089865043e-09,104533
ENSG00000162618,-0.004613301030755762,-0.006005398815623427,0.30157985530504616,29593
ENSG00000162620,0.0010930360522740919,0.001850508457554562,0.8656609990764997,8360
ENSG00000162621,-0.0004045594075935882,-0.0008374403812360148,0.9843094239112187,554
